name,region,rating,Red Wine_Collectible,Red Wine_Green Wine,Red Wine_Pink and Rosé,Red Wine_Red Wine,Red Wine_Screw Cap,Red Wine_Sparkling & Champagne,Red Wine_White Wine
Giant Steps Applejack Vineyard Pinot Noir 2011,"Yarra Valley, Victoria, Australia",88.0,False,False,False,True,False,False,False
Giant Steps Applejack Vineyard Pinot Noir 2014,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Arthurs Creek Chardonnay 2011,"Yarra Valley, Victoria, Australia",92.0,False,False,False,False,False,False,True
Giant Steps Gladysdale Vineyard Pinot Noir 2012,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Miller Shiraz 2006,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Harry's Monster 2006,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Pinot Noir 2005,"Yarra Valley, Victoria, Australia",91.0,False,False,False,True,False,False,False
Giant Steps Sexton Vineyard Chardonnay 2008,"Yarra Valley, Victoria, Australia",91.0,False,False,False,False,False,False,True
Giant Steps Sexton Vineyard Chardonnay 2010,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Sexton Vineyard Chardonnay 2012,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Sexton Vineyard Chardonnay 2014,"Yarra Valley, Victoria, Australia",92.0,False,False,False,False,False,False,True
Giant Steps Sexton Vineyard Jones Block Shiraz 2004,"McLaren Vale, South Australia, Australia",92.0,False,False,False,True,False,False,False
Giant Steps Sexton Vineyard Pinot Noir 2008,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Sexton Vineyard Pinot Noir 2010,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Sexton Vineyard Pinot Noir 2012,"Yarra Valley, Victoria, Australia",91.0,False,False,False,True,False,False,False
Giant Steps Sexton Vineyard Pinot Noir 2013,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Tarraford Vineyard Chardonnay 2013,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Tarraford Vineyard Chardonnay 2011,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Tarraford Vineyard Chardonnay 2015,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Yarra Valley Chardonnay 2015,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Yarra Valley Chardonnay 2017,"Yarra Valley, Victoria, Australia",90.0,False,False,False,False,False,False,True
Giant Steps Yarra Valley Chardonnay 2018,"Yarra Valley, Victoria, Australia",92.0,False,False,False,False,False,False,True
Giant Steps Yarra Valley Pinot Noir 2015,"Yarra Valley, Victoria, Australia",90.0,False,False,False,True,False,False,False
Giant Steps Yarra Valley Pinot Noir 2017,"Yarra Valley, Victoria, Australia",91.0,False,False,False,True,False,False,False
Gibson Old Vine Shiraz 2002,Australia,96.0,False,False,False,True,False,False,False
Gibson Shiraz 2002,Australia,95.0,False,False,False,True,False,False,False
Giesen Brookby Road Single Vineyard Pinot Noir 2012,"Marlborough, New Zealand",92.0,False,False,False,True,False,False,False
Giesen Chardonnay 2000,New Zealand,87.0,False,False,False,False,False,False,True
Giesen Pinot Gris 2014,"Marlborough, New Zealand",89.0,False,False,False,False,False,False,True
Giesen Pinot Gris 2015,"Marlborough, New Zealand",89.0,False,False,False,False,False,False,True
Giesen Pinot Gris 2016,"Marlborough, New Zealand",90.0,False,False,False,False,False,False,True
Giesen Pinot Gris 2017,"Marlborough, New Zealand",89.0,False,False,False,False,False,False,True
Giesen Ridge Block Single Vineyard Pinot Noir 2012,"Marlborough, New Zealand",90.0,False,False,False,True,False,False,False
Giesen Ridge Block Single Vineyard Pinot Noir 2013,"Marlborough, New Zealand",90.0,False,False,False,True,False,False,False
Giesen Riesling 2001,New Zealand,89.0,False,False,False,False,False,False,True
Giesen Riesling 2014,New Zealand,88.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2001,New Zealand,89.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2002,New Zealand,87.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2005,"Marlborough, New Zealand",87.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2006,"Marlborough, New Zealand",86.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2009,"Marlborough, New Zealand",87.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2010,"Marlborough, New Zealand",87.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2014,"Marlborough, New Zealand",90.0,False,False,False,False,False,False,True
Giesen Sauvignon Blanc 2016,"Marlborough, New Zealand",91.0,False,False,False,False,False,False,True
Giesen The Brothers Late Harvest Sauvignon Blanc (375ML half-bottle) 2012,"Marlborough, New Zealand",90.0,False,False,False,False,True,False,False
Giesen The Brothers Syrah 2011,"Marlborough, New Zealand",91.0,False,False,False,True,False,False,False
Giesen The Fuder Clayvin Single Vineyard Chardonnay 2012,"Marlborough, New Zealand",93.0,False,False,False,False,False,False,True
Giesen The Fuder Clayvin Single Vineyard Chardonnay 2013,"Marlborough, New Zealand",95.0,False,False,False,False,False,False,True
Giesen The Fuder Clayvin Single Vineyard Chardonnay 2014,"Marlborough, New Zealand",93.0,False,False,False,False,False,False,True
Giesen The Fuder Matthews Lane Sauvignon Blanc 2013,"Marlborough, New Zealand",90.0,False,False,False,False,False,False,True
Giesen Waihopai Single Vineyard Pinot Noir 2012,"Marlborough, New Zealand",91.0,False,False,False,True,False,False,False
GIFFT by Kathie Lee Gifford Red Blend 2011,"Monterey, Central Coast, California",91.0,False,False,False,True,False,False,False
Gilbert Barrel Select Pinot Noir 2018,"Orange, New South Wales, Australia",91.0,False,False,False,True,False,False,False
Gilbert Chon Muscadet Clos de la Chapelle Vieilles Vignes 2009,"Loire, France",90.0,False,False,False,False,False,False,True
Gilles Robin Crozes-Hermitage 1920 2005,"Hermitage, Rhone, France",93.0,False,False,False,True,False,False,False
Gilles Robin Crozes-Hermitage Cuvee Alberic Bouvet 2007,"Hermitage, Rhone, France",91.0,False,False,False,True,False,False,False
Gilles Robin Crozes-Hermitage Cuvee Alberic Bouvet 2012,"Hermitage, Rhone, France",90.0,False,False,False,True,False,False,False
Gilles Robin Crozes-Hermitage Cuvee Alberic Bouvet 2015,"Hermitage, Rhone, France",91.0,False,False,False,True,False,False,False
Gilles Robin Crozes-Hermitage Cuvee Alberic Bouvet 2018,"Hermitage, Rhone, France",93.0,False,False,False,True,False,False,False
Gilles Robin Crozes-Hermitage Cuvee Papillon 2007,"Hermitage, Rhone, France",89.0,False,False,False,True,False,False,False
Gilles Troullier Boreal 2007,"Languedoc, South of France, France",93.0,False,False,False,True,False,False,False
Gilles Troullier L'Esprit du Temps 2011,"Languedoc, South of France, France",94.0,False,False,False,True,False,False,False
Gillmore Gillmore Vigno Carignan 2012,"Maule Valley, Chile",91.0,False,False,False,True,False,False,False
Gillmore Hacedor de Mundos Cabernet Franc 2014,"Maule Valley, Chile",93.0,False,False,False,True,False,False,False
Gillmore Gillmore Vigno Carignan 2014,"Maule Valley, Chile",90.0,False,False,False,True,False,False,False
Gillmore Mariposa 2013,"Maule Valley, Chile",91.0,False,False,False,True,False,False,False
Gillmore Mariposa 2014,"Maule Valley, Chile",90.0,False,False,False,True,False,False,False
Gilt Ridge Monte Bello 2006,"Santa Cruz Mountains, California",92.0,False,False,False,True,False,False,False
Gini Classico Superiore Soave 2005,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini La Frosca Soave 2013,"Soave, Veneto, Italy",93.0,False,False,False,False,False,False,True
Gini La Frosca Soave 2015,"Soave, Veneto, Italy",94.0,False,False,False,False,False,False,True
Gini La Frosca Soave 2014,"Soave, Veneto, Italy",92.0,False,False,False,False,False,False,True
Gini Soave Classico 2013,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini Soave Classico 2014,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini Soave Classico 2015,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini Soave Classico 2016,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini Soave Classico Contrada Salvarenza 2012,"Soave, Veneto, Italy",92.0,False,False,False,False,False,False,True
Gini Soave Classico Contrada Salvarenza 2013,"Soave, Veneto, Italy",90.0,False,False,False,False,False,False,True
Gini Soave Classico Contrada Salvarenza 2014,"Soave, Veneto, Italy",94.0,False,False,False,False,False,False,True
Giornata Aglianico French Camp Vineyard 2016,"Paso Robles, Central Coast, California",91.0,False,False,False,True,False,False,False
Giornata Aglianico French Camp Vineyard 2017,"Paso Robles, Central Coast, California",92.0,False,False,False,True,False,False,False
Giornata Gemellaia 2017,"Central Coast, California",93.0,False,False,False,True,False,False,False
Giornata Il Campo Rosso 2016,"Paso Robles, Central Coast, California",91.0,False,False,False,True,False,False,False
Giornata Il Campo Rosso 2018,"Paso Robles, Central Coast, California",91.0,False,False,False,True,False,False,False
Giornata Il Campo White 2019,"Central Coast, California",90.0,False,False,False,False,False,False,True
Giovanni Almondo Roero Bric Valdiana 2007,"Roero, Piedmont, Italy",92.0,False,False,False,True,False,False,False
Giovanni Corino Barolo 2006,"Barolo, Piedmont, Italy",93.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Arborina 2004,"Barolo, Piedmont, Italy",92.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Arborina 2007,"Barolo, Piedmont, Italy",94.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Arborina 2000,"Barolo, Piedmont, Italy",95.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Vecchie Vigne 2004,"Barolo, Piedmont, Italy",91.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Vigna Giachini 1997,"Barolo, Piedmont, Italy",94.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Vigna Giachini 2004,"Barolo, Piedmont, Italy",95.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Vigna Giachini 2005,"Barolo, Piedmont, Italy",96.0,False,False,False,True,False,False,False
Giovanni Corino Barolo Vigna Giachini 2006,"Barolo, Piedmont, Italy",94.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo 2013,"Barolo, Piedmont, Italy",93.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo 2014,"Barolo, Piedmont, Italy",90.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo 2015,"Barolo, Piedmont, Italy",92.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo Serra 2011,"Barolo, Piedmont, Italy",91.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo Serra 2012,"Barolo, Piedmont, Italy",94.0,False,False,False,True,False,False,False
Giovanni Rosso Barolo Serra 2013,"Barolo, Piedmont, Italy",93.0,False,False,False,True,False,False,False
Giovanni Rosso Cerretta Barolo 2005,"Barolo, Piedmont, Italy",91.0,False,False,False,True,False,False,False
Giovanni Rosso Cerretta Barolo 2013,"Barolo, Piedmont, Italy",95.0,False,False,False,True,False,False,False
Giovanni Rosso Cerretta Barolo 2014,"Barolo, Piedmont, Italy",90.0,False,False,False,True,False,False,False
Giovanni Rosso Donna Margherita Barbera 2014,"Piedmont, Italy",90.0,False,False,False,True,False,False,False
Giovanni Rosso Donna Margherita Barbera 2015,"Piedmont, Italy",89.0,False,False,False,True,False,False,False
Giovanni Rosso Langhe Nebbiolo 2013,"Piedmont, Italy",90.0,False,False,False,True,False,False,False
Giovanni Rosso Langhe Nebbiolo 2015,"Piedmont, Italy",90.0,False,False,False,True,False,False,False
Giovanni Rosso Serralunga d'Alba Barolo 2013,"Alba, Piedmont, Italy",93.0,False,False,False,True,False,False,False
Girard Artistry 2003,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Artistry 2004,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Girard Artistry 2006,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Chardonnay 2006,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
Girard Cabernet Sauvignon 2014,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Artistry 2013,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Artistry 2008,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Chardonnay 2007,"Russian River, Sonoma County, California",89.0,False,False,False,False,False,False,True
Girard Cabernet Sauvignon 2015,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Chardonnay 2008,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
Girard Chardonnay 2009,"Russian River, Sonoma County, California",87.0,False,False,False,False,False,False,True
Girard Chardonnay 2010,"Russian River, Sonoma County, California",88.0,False,False,False,False,False,False,True
Girard Diamond Mountain Cabernet Sauvignon 2005,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Girard Napa Red 1998,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Napa Red 1999,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Old Vine Zinfandel 2005,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Old Vine Zinfandel 2008,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Petite Sirah 1999,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Girard Petite Sirah 2000,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Petite Sirah 2002,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Petite Sirah 2005,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Petite Sirah 2006,"Napa Valley, California",91.0,False,False,False,True,False,False,False
Girard Petite Sirah 2007,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Petite Sirah 2008,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Petite Sirah 2011,"Napa Valley, California",93.0,False,False,False,True,False,False,False
Girard Petite Sirah 2010,"Napa Valley, California",90.0,False,False,False,True,False,False,False
Girard Petite Sirah 2014,"Napa Valley, California",92.0,False,False,False,True,False,False,False
Girard Russian River Chardonnay 2000,"Russian River, Sonoma County, California",86.0,False,False,False,False,False,False,True
Girard Sauvignon Blanc 2000,"Napa Valley, California",90.0,False,False,False,False,False,False,True
Girard Russian River Chardonnay 2001,"Russian River, Sonoma County, California",90.0,False,False,False,False,False,False,True
